Year,Month,Day,N Rows,Min(SoilTempAllLoggerMean),Mean(SoilTempAllLoggerMean),Max(SoilTempAllLoggerMean),Min(AirTempAllLoggerMean),Mean(AirTempAllLoggerMean),Max(AirTempAllLoggerMean)
2012,9,5,24,7.91,9.73,13.12,8.26,11.69,17.52
2012,9,6,24,5.65,8.32,12.11,5.67,9.37,15.14
2012,9,7,24,6.34,7.71,10.99,5.27,7.36,13.31
2012,9,8,24,4.96,7.17,10.36,4.87,8,12.47
2012,9,9,24,4.73,7.53,10.92,4.29,8.44,13.65
2012,9,10,24,6.72,9.27,12.08,6.7,11.06,14.94
2012,9,11,24,10.04,10.91,12.28,12.22,12.9,14.06
2012,9,12,24,8.63,10.69,13.2,8.84,12.17,14.98
2012,9,13,24,6.09,8.76,12.69,5.3,9.77,16.9
2012,9,14,24,6.87,7.19,7.76,7.23,8.09,9.16
2012,9,15,24,6.49,8.53,12.57,7.92,10.35,15.24
2012,9,16,24,7.58,10.06,14.37,6.89,11.73,16.64
2012,9,17,24,6.9,8.7,9.82,6.67,8.9,10.85
2012,9,18,24,5.42,7.14,9.05,5.26,7.35,8.89
2012,9,19,24,6.85,8.4,12.18,6.25,8.06,12.22
2012,9,20,24,5.45,7.69,11.21,4.52,7.51,13.27
2012,9,21,24,4.6,7.39,11.96,3.3,7.13,13.4
2012,9,22,24,4.52,6.14,7.66,2.9,5.67,8.94
2012,9,23,24,5.99,7.61,11.14,3.67,7.7,13.46
2012,9,24,24,3.26,6.38,11.23,1.56,6.17,13.41
2012,9,25,24,5.76,6.35,7.2,4.78,5.76,7.2
2012,9,26,24,4.88,5.65,6.32,3.38,5.98,7.95
2012,9,27,24,6.27,7.74,10.5,5.36,8.97,14.44
2012,9,28,24,4.57,6.74,10.53,4.19,7.62,14
2012,9,29,24,5.29,6.58,7.18,5.27,7.45,8.81
2012,9,30,24,6.22,7.67,9.69,5.52,8.29,11.29
2012,10,1,24,4.93,6.44,7.73,4.91,7.74,9.94
2012,10,2,24,6.09,7.47,9.17,7.28,9.09,11.42
2012,10,3,24,5.5,7.25,9.2,5.85,8.17,11.25
2012,10,4,24,6.27,7.63,8.33,6.17,8.31,9.78
2012,10,5,24,4.85,5.69,6.29,4.28,5.5,6.81
2012,10,6,24,4.52,4.78,5.09,4.36,5.14,5.67
2012,10,7,24,3.89,4.86,5.96,3.81,5.11,6.81
2012,10,8,24,3.73,5.22,7.25,3.2,5.49,9.04
2012,10,9,24,3.39,4.87,6.19,2.04,4.77,7.39
2012,10,10,24,2.73,4.05,6.27,1.66,4.02,7.7
2012,10,11,24,2.19,3.97,6.95,1.97,5.1,10.32
2012,10,12,24,1.33,3.32,5.7,-0.09,3.35,8.96
2012,10,13,24,2.52,3.26,4.18,1.72,3.01,4.86
2012,10,14,24,2.43,2.99,3.37,1.7,3.3,4.35
2012,10,15,24,2.38,2.84,4.39,1.64,2.98,5.93
2012,10,16,24,0.15,1.27,2.41,-0.81,1.18,3.34
2012,10,17,24,-0.02,1.9,3.81,-1.01,4.24,7.19
2012,10,18,24,2.97,3.84,5.11,4.99,6.41,8.31
2012,10,19,24,3.39,4.73,5.88,2.02,6.21,7.82
2012,10,20,24,0.73,1.63,2.86,-1.02,1,2.87
2012,10,21,24,0.51,1.9,3.15,-0.64,1.79,3.59
2012,10,22,24,0.26,1.08,2.01,0.06,2.01,3.51
2012,10,23,24,0.86,2.1,3.79,1.63,3.97,8.15
2012,10,24,24,0.2,2,2.81,-0.69,3.85,6.27
2012,10,25,24,-1.29,-0.78,0.01,-3.79,-1.34,1
2012,10,26,24,-1.86,-1.7,-1.34,-5.09,-4.12,-2.28
2012,10,27,24,-1.8,-1.73,-1.66,-2.78,-0.65,3.09
2012,10,28,25,-2.06,-1.88,-1.71,-5.45,-2.71,1.37
2012,10,29,24,-2.18,-1.95,-1.83,-4.64,-1.19,2.17
2012,10,30,24,-1.83,-1.75,-1.66,0.53,1.99,2.83
2012,10,31,24,-1.66,-1.28,-0.44,-0.69,0.61,2.85
2012,11,1,24,-0.27,0.91,1.63,3.2,4.32,5.3
2012,11,2,24,1.19,2.05,2.97,2.93,4.79,6.05
2012,11,3,24,1.6,2.7,3.23,1.83,4.51,5.85
2012,11,4,24,0.92,1.37,2.09,1.48,2.21,3.83
2012,11,5,24,-0.61,-0.2,0.84,-2.15,-0.69,1.62
2012,11,6,24,-1.37,-1.17,-0.66,-4.29,-2.15,0.02
2012,11,7,24,-1.46,-1.31,-1.09,-1.55,1.22,3.85
2012,11,8,24,-1.74,-1.59,-1.46,-2.92,-0.87,2.1
2012,11,9,24,-1.97,-1.91,-1.77,-4.85,-2.14,1.45
2012,11,10,24,-1.89,-1.69,-0.64,0.72,3.39,5.08
2012,11,11,24,-0.21,1.11,1.98,4.79,4.99,5.34
2012,11,12,24,-0.33,1.19,2.25,-0.02,3.27,5.51
2012,11,13,24,-1.46,-1.17,-0.49,-1.99,-0.52,3.14
2012,11,14,24,-1.46,-0.72,0.31,-0.81,3.25,6.3
2012,11,15,24,-0.08,0.31,1.22,2.72,4.11,6.14
2012,11,16,24,-0.97,-0.16,0.51,-0.12,2.15,4.55
2012,11,17,24,-1.17,-0.15,0.89,-0.8,2.81,4.57
2012,11,18,24,-0.64,0.4,0.7,-0.12,2.24,2.98
2012,11,19,24,-1.51,-1.32,-0.75,-1.89,-0.28,1.9
2012,11,20,24,-1.46,-0.27,0.56,1.71,3.53,4.96
2012,11,21,24,0.73,1.93,2.62,4.72,5.68,6.9
2012,11,22,24,2.01,2.05,2.17,4.04,4.21,4.48
2012,11,23,24,1.44,2.01,2.49,3.01,4.2,5.85
2012,11,24,24,0.78,1.49,1.92,1.37,2.96,4.22
2012,11,25,24,0.45,0.61,0.78,0.6,1.39,2.29
2012,11,26,24,0.06,0.38,0.73,0.58,1.52,2.45
2012,11,27,24,-0.49,-0.08,0.23,-0.13,0.63,1.22
2012,11,28,24,-1.66,-1.15,-0.49,-4.75,-3.09,0.28
2012,11,29,24,-1.92,-1.81,-1.69,-5.89,-4.78,-3.9
2012,11,30,24,-2.29,-2.06,-1.92,-5.74,-4.99,-4.23
2012,12,1,24,-2.41,-2.33,-2.2,-11.84,-7.62,-5.58
2012,12,2,24,-2.44,-2.36,-2.29,-15.05,-13.2,-11.89
2012,12,3,24,-2.58,-2.46,-2.38,-15.19,-14.06,-11.73
2012,12,4,24,-2.9,-2.77,-2.58,-13.57,-11.52,-8.37
2012,12,5,24,-3.55,-3.23,-2.93,-15.59,-14.44,-12.5
2012,12,6,24,-3.53,-2.93,-2.41,-12.72,-5.97,-2.02
2012,12,7,24,-2.52,-2.34,-2.26,-5.86,-3.32,-2.53
2012,12,8,24,-2.76,-2.59,-2.35,-6.73,-5.27,-3.34
2012,12,9,24,-2.32,-2.25,-2.18,-3.26,-3,-2.85
2012,12,10,24,-2.44,-2.27,-2.15,-5.29,-4.35,-2.99
2012,12,11,24,-2.73,-2.59,-2.44,-6.51,-5.97,-5.27
2012,12,12,24,-2.67,-2.55,-2.38,-5.96,-5.01,-3.73
2012,12,13,24,-2.38,-2.19,-2.09,-3.04,-1.98,-1.7
2012,12,14,24,-2.09,-2.07,-2.06,-1.83,-1.68,-1.61
2012,12,15,24,-2.06,-2.05,-2.03,-1.85,-1.72,-1.52
2012,12,16,24,-2.03,-2.03,-2,-1.52,-1.41,-1.37
2012,12,17,24,-2.03,-2,-1.97,-1.39,-1.32,-1.25
2012,12,18,24,-2,-1.99,-1.97,-1.25,-1.19,-1.13
2012,12,19,24,-1.97,-1.97,-1.97,-1.3,-1.19,-1.13
2012,12,20,24,-1.97,-1.97,-1.97,-1.53,-1.45,-1.3
2012,12,21,24,-1.97,-1.96,-1.94,-1.59,-1.57,-1.53
2012,12,22,24,-1.97,-1.96,-1.94,-1.63,-1.61,-1.59
2012,12,23,24,-1.97,-1.96,-1.94,-1.78,-1.72,-1.63
2012,12,24,24,-1.97,-1.96,-1.94,-1.9,-1.84,-1.78
2012,12,25,24,-1.97,-1.94,-1.94,-1.9,-1.86,-1.85
2012,12,26,24,-1.97,-1.95,-1.94,-1.86,-1.81,-1.77
2012,12,27,24,-1.97,-1.95,-1.94,-1.77,-1.71,-1.63
2012,12,28,24,-1.97,-1.95,-1.92,-1.63,-1.57,-1.56
2012,12,29,24,-1.94,-1.93,-1.92,-1.56,-1.53,-1.5
2012,12,30,24,-1.92,-1.9,-1.89,-1.53,-1.46,-1.39
2012,12,31,24,-1.89,-1.86,-1.83,-1.36,-1.17,-0.98
2013,1,1,24,-1.83,-1.8,-1.77,-0.96,-0.78,-0.6
2013,1,2,24,-1.77,-1.73,-1.69,-0.6,-0.44,-0.35
2013,1,3,24,-1.69,-1.65,-1.6,-0.35,-0.33,-0.32
2013,1,4,24,-1.6,-1.58,-1.57,-0.38,-0.37,-0.34
2013,1,5,24,-1.57,-1.54,-1.51,-0.77,-0.54,-0.4
2013,1,6,24,-1.54,-1.53,-1.51,-1.15,-0.99,-0.77
2013,1,7,24,-1.51,-1.51,-1.51,-1.19,-1.17,-1.13
2013,1,8,24,-1.51,-1.5,-1.49,-1.16,-1.14,-1.1
2013,1,9,24,-1.51,-1.5,-1.49,-1.19,-1.14,-1.1
2013,1,10,24,-1.51,-1.51,-1.49,-1.4,-1.32,-1.2
2013,1,11,24,-1.51,-1.51,-1.51,-1.5,-1.45,-1.42
2013,1,12,24,-1.54,-1.53,-1.51,-1.86,-1.67,-1.52
2013,1,13,24,-1.6,-1.57,-1.54,-2.24,-2.05,-1.87
2013,1,14,24,-1.66,-1.62,-1.6,-2.59,-2.41,-2.27
2013,1,15,24,-1.71,-1.69,-1.66,-2.83,-2.74,-2.6
2013,1,16,24,-1.74,-1.73,-1.71,-2.82,-2.74,-2.65
2013,1,17,24,-1.77,-1.76,-1.74,-2.63,-2.51,-2.42
2013,1,18,24,-1.77,-1.77,-1.77,-2.42,-2.41,-2.39
2013,1,19,24,-1.8,-1.78,-1.77,-2.54,-2.49,-2.42
2013,1,20,24,-1.8,-1.8,-1.8,-2.54,-2.46,-2.38
2013,1,21,24,-1.8,-1.8,-1.8,-2.38,-2.32,-2.3
2013,1,22,24,-1.83,-1.81,-1.8,-2.42,-2.36,-2.3
2013,1,23,24,-1.83,-1.83,-1.8,-2.47,-2.44,-2.42
2013,1,24,24,-1.86,-1.85,-1.83,-2.48,-2.45,-2.44
2013,1,25,24,-1.89,-1.86,-1.86,-2.59,-2.52,-2.48
2013,1,26,24,-1.92,-1.89,-1.86,-2.6,-2.58,-2.56
2013,1,27,24,-1.92,-1.92,-1.89,-2.56,-2.52,-2.45
2013,1,28,24,-1.92,-1.91,-1.89,-2.42,-2.27,-2.18
2013,1,29,24,-1.92,-1.9,-1.89,-2.16,-1.97,-1.78
2013,1,30,24,-1.89,-1.87,-1.86,-1.76,-1.58,-1.44
2013,1,31,24,-1.86,-1.84,-1.8,-1.42,-1.27,-1.15
2013,2,1,24,-1.83,-1.8,-1.77,-1.13,-1.09,-1.07
2013,2,2,24,-1.77,-1.77,-1.77,-1.15,-1.13,-1.09
2013,2,3,24,-1.77,-1.75,-1.74,-1.26,-1.2,-1.15
2013,2,4,24,-1.77,-1.74,-1.74,-1.3,-1.29,-1.27
2013,2,5,24,-1.74,-1.74,-1.71,-1.3,-1.24,-1.18
2013,2,6,24,-1.74,-1.72,-1.71,-1.18,-1.09,-1.02
2013,2,7,24,-1.71,-1.71,-1.71,-1.02,-0.99,-0.99
2013,2,8,24,-1.71,-1.71,-1.71,-1.09,-1.03,-0.99
2013,2,9,24,-1.74,-1.71,-1.71,-1.28,-1.17,-1.09
2013,2,10,24,-1.74,-1.71,-1.71,-1.4,-1.35,-1.28
2013,2,11,24,-1.74,-1.73,-1.71,-1.42,-1.42,-1.42
2013,2,12,24,-1.74,-1.71,-1.71,-1.42,-1.39,-1.36
2013,2,13,24,-1.74,-1.72,-1.71,-1.36,-1.33,-1.3
2013,2,14,24,-1.71,-1.71,-1.71,-1.3,-1.25,-1.19
2013,2,15,24,-1.71,-1.7,-1.69,-1.17,-1.12,-1.05
2013,2,16,24,-1.71,-1.7,-1.69,-1.03,-0.97,-0.89
2013,2,17,24,-1.71,-1.7,-1.69,-0.89,-0.83,-0.81
2013,2,18,24,-1.69,-1.69,-1.69,-0.83,-0.81,-0.81
2013,2,19,24,-1.71,-1.7,-1.69,-0.89,-0.85,-0.82
2013,2,20,24,-1.71,-1.71,-1.69,-0.97,-0.95,-0.92
2013,2,21,24,-1.71,-1.71,-1.71,-1.08,-1.02,-0.99
2013,2,22,24,-1.74,-1.71,-1.71,-1.12,-1.1,-1.08
2013,2,23,24,-1.74,-1.72,-1.71,-1.08,-1.02,-0.95
2013,2,24,24,-1.74,-1.71,-1.71,-0.95,-0.85,-0.73
2013,2,25,24,-1.71,-1.71,-1.69,-0.73,-0.62,-0.53
2013,2,26,24,-1.71,-1.71,-1.69,-0.51,-0.42,-0.34
2013,2,27,24,-1.77,-1.73,-1.71,-0.34,-0.25,-0.19
2013,2,28,24,-1.8,-1.77,-1.74,-0.19,-0.17,-0.16
2013,3,1,24,-1.8,-1.77,-1.77,-0.16,-0.15,-0.15
2013,3,2,24,-1.77,-1.76,-1.74,-0.26,-0.18,-0.16
2013,3,3,24,-1.77,-1.75,-1.74,-0.16,-0.16,-0.16
2013,3,4,24,-1.74,-1.73,-1.71,-0.18,-0.17,-0.16
2013,3,5,24,-1.74,-1.71,-1.71,-0.18,-0.17,-0.16
2013,3,6,24,-1.74,-1.71,-1.71,-0.18,-0.17,-0.16
2013,3,7,24,-1.74,-1.71,-1.71,-0.3,-0.23,-0.18
2013,3,8,24,-1.74,-1.73,-1.71,-0.57,-0.43,-0.32
2013,3,9,24,-1.8,-1.76,-1.74,-1.06,-0.8,-0.57
2013,3,10,24,-1.86,-1.81,-1.77,-1.62,-1.33,-1.06
2013,3,11,24,-1.89,-1.88,-1.86,-1.75,-1.69,-1.63
2013,3,12,24,-1.92,-1.89,-1.89,-1.7,-1.59,-1.5
2013,3,13,24,-1.92,-1.91,-1.89,-1.52,-1.47,-1.44
2013,3,14,24,-1.92,-1.92,-1.92,-1.61,-1.55,-1.52
2013,3,15,24,-1.94,-1.93,-1.92,-1.64,-1.61,-1.59
2013,3,16,24,-1.94,-1.94,-1.92,-1.66,-1.61,-1.59
2013,3,17,24,-1.97,-1.94,-1.94,-1.67,-1.63,-1.5
2013,3,18,24,-1.94,-1.93,-1.92,-1.47,-1.26,-1.08
2013,3,19,24,-1.92,-1.92,-1.92,-1.36,-1.2,-1.05
2013,3,20,24,-1.97,-1.95,-1.94,-1.67,-1.54,-1.39
2013,3,21,24,-2,-1.98,-1.97,-1.83,-1.74,-1.64
2013,3,22,24,-2.03,-2.02,-2,-1.95,-1.84,-1.76
2013,3,23,24,-2.06,-2.05,-2.03,-1.92,-1.87,-1.82
2013,3,24,24,-2.06,-2.06,-2.06,-1.79,-1.62,-1.33
2013,3,25,24,-2.06,-2.03,-2,-1.27,-1.05,-0.82
2013,3,26,24,-2,-1.99,-1.97,-0.96,-0.81,-0.55
2013,3,27,24,-1.97,-1.94,-1.92,-0.54,-0.41,-0.2
2013,3,28,24,-1.94,-1.92,-1.89,-0.19,-0.18,-0.16
2013,3,29,24,-1.92,-1.89,-1.89,-0.16,-0.16,-0.15
2013,3,30,24,-1.92,-1.9,-1.86,-0.22,-0.17,-0.15
2013,3,31,23,-1.92,-1.91,-1.89,-0.33,-0.19,-0.15
2013,4,1,24,-1.94,-1.92,-1.89,-0.37,-0.25,-0.15
2013,4,2,24,-1.94,-1.91,-1.89,-0.6,-0.32,-0.15
2013,4,3,24,-1.92,-1.91,-1.86,-0.42,-0.23,-0.08
2013,4,4,24,-1.92,-1.9,-1.86,-0.36,-0.15,-0.06
2013,4,5,24,-2,-1.93,-1.86,-1.22,-0.52,-0.02
2013,4,6,24,-2.06,-2.01,-1.97,-1.68,-1.01,-0.56
2013,4,7,24,-2.06,-1.99,-1.94,-1.64,-0.64,-0.28
2013,4,8,24,-1.94,-1.94,-1.94,-0.62,-0.35,-0.17
2013,4,9,24,-1.94,-1.94,-1.92,-1.2,-0.58,-0.1
2013,4,10,24,-1.94,-1.94,-1.94,-1.51,-0.48,-0.04
2013,4,11,24,-1.97,-1.94,-1.92,-0.64,-0.22,0.02
2013,4,12,24,-1.94,-1.94,-1.92,-1.04,-0.37,0.04
2013,4,13,24,-1.97,-1.94,-1.92,-0.26,-0.11,0.03
2013,4,14,24,-1.94,-1.93,-1.86,-0.26,-0.01,0.48
2013,4,15,24,-2,-1.96,-1.92,-0.08,0.11,0.4
2013,4,16,24,-2,-1.79,-1.23,0.7,2.11,5.5
2013,4,17,24,-2,-1.6,-0.97,0.17,3.77,9.22
2013,4,18,24,-1.8,-1.51,-0.92,0.92,2.97,4.73
2013,4,19,24,-1.49,0.74,4.85,3.05,5.71,9.71
2013,4,20,24,-1.74,1.24,6.98,0.04,3.77,8.02
2013,4,21,24,-0.61,2.46,6.39,1.55,4.03,7.43
2013,4,22,24,0.04,1.47,3.92,0.58,1.98,3.62
2013,4,23,24,0.23,2.26,7.33,0.7,2.97,7.31
2013,4,24,24,-0.08,3.49,8.23,1.06,5.77,11.88
2013,4,25,24,0.06,3.52,7.66,0.87,5.62,10.45
2013,4,26,24,0.97,4.9,9.94,0.8,5.04,10.04
2013,4,27,24,0.37,3.14,6.57,-0.82,2.82,7.07
2013,4,28,24,-0.58,3.03,7.18,-0.93,2.97,7.55
2013,4,29,24,1.44,2.62,4.44,1.17,2.73,5.03
2013,4,30,24,0.29,3.85,8.41,0.69,5.02,10.28
2013,5,1,24,-0.13,3.48,7.48,0.19,3.79,9.53
2013,5,2,24,1.27,4.02,7,1.32,5.28,10.56
2013,5,3,24,-0.49,3.13,6.98,-0.54,3.63,9.62
2013,5,4,24,1.79,4.8,9.37,1.6,4.45,9.53
2013,5,5,24,2.7,5.25,11.14,2,5.23,11.35
2013,5,6,24,2.6,6.74,12.08,2.61,7.08,11.89
2013,5,7,24,5.76,9.57,14.92,8.53,13.29,18.99
2013,5,8,24,3.65,8.43,13.94,3.2,7.51,12.67
2013,5,9,24,5.32,6.09,6.8,4.04,5.4,6.26
2013,5,10,24,5.01,6.16,7.88,4.1,5.53,6.57
2013,5,11,24,4.18,6.86,12.64,2.22,4.96,9.05
2013,5,12,24,3.65,7.51,12.45,0.28,4.86,11.75
2013,5,13,24,3.92,6.9,11.45,3.38,6.52,10.67
2013,5,14,24,3.5,5.9,8.8,2.17,5.06,8.47
2013,5,15,24,2.33,6.25,10.94,2.68,6.38,10.05
2013,5,16,24,3.39,8.5,16.14,2.56,8.33,14.39
2013,5,17,24,5.24,11.07,19.02,5.73,13.52,22.63
2013,5,18,24,8.73,13.64,20.73,9.65,15.78,23.71
2013,5,19,24,8.83,13.75,20.16,9.45,15.73,23.35
2013,5,20,24,9.91,11.9,13.87,10.09,12.02,14.53
2013,5,21,24,9.99,12.96,18.92,9.98,13.52,19.89
2013,5,22,24,9.79,12.23,16.12,8.53,12.75,19.28
2013,5,23,24,7.76,9.99,13.63,7.09,9.7,14.22
2013,5,24,24,6.93,11.41,16.83,5.85,12.94,18.69
2013,5,25,24,7.86,12.25,18.33,7.55,14.26,21.62
2013,5,26,24,8.88,12.6,17.09,9.54,13.78,19.4
2013,5,27,24,9.15,11.29,14.44,6.6,9.5,12.53
2013,5,28,24,7.45,12.61,18.97,6.14,14.67,23.19
2013,5,29,24,9.77,14.19,19.99,9.91,16.68,24.29
2013,5,30,24,10.45,14.93,21.21,12.26,18.55,27.35
2013,5,31,24,11.26,15.35,20.66,11.85,17.38,23.92
2013,6,1,24,11.53,14.03,17.26,10.63,14.59,18.48
2013,6,2,24,11.79,15.02,19.16,12.08,15.55,20.34
2013,6,3,24,9.22,12.03,13.8,8.69,12.07,15.25
2013,6,4,24,6.65,9.19,11.38,5.92,9.38,12.2
2013,6,5,24,8.7,10.04,13.1,7.58,10.55,14.33
2013,6,6,24,7.18,12.1,18.64,7.32,13.54,20.06
2013,6,7,24,9.47,13.74,19.92,10.89,16.45,24.01
2013,6,8,24,9.45,12.81,17.71,9.08,14.08,20.84
2013,6,9,24,7.78,12.31,18.54,7.34,13.45,19.71
2013,6,10,24,9.05,13.16,19.35,9.42,14.82,21.33
2013,6,11,24,10.4,13.18,17.95,9.94,13.33,19.97
2013,6,12,24,8.31,12.98,19.09,6.86,12.33,18.31
2013,6,13,24,7.98,10.6,13.46,6.2,10.4,14.06
2013,6,14,24,9.59,11.72,16.33,10.11,12.13,17.37
2013,6,15,24,8.85,11.98,16.66,9.41,14.01,20.25
2013,6,16,24,8.41,10.61,13.63,8.48,11.16,15.08
2013,6,17,24,8.6,12.25,18.12,8.71,14.09,21.88
2013,6,18,24,7.1,11.48,17.54,6.53,13.07,20.63
2013,6,19,24,8.55,12.13,16.45,8.91,13.07,17.89
2013,6,20,24,8.98,12.38,17.57,9.45,13.65,21.89
2013,6,21,24,9.67,13.72,18.69,10.25,15.07,20.31
2013,6,22,24,11.82,12.8,16.09,12.06,13.45,16.39
2013,6,23,24,11.65,13.92,18.21,13.09,15.26,19
2013,6,24,24,11.75,14.6,19.76,12.82,15.12,21.28
2013,6,25,24,12.45,16.87,22.98,11.84,17.24,21.71
2013,6,26,24,13.03,14.09,15.3,13.32,14.98,17.59
2013,6,27,24,12.4,15.5,18.95,13.72,16.82,20.78
2013,6,28,24,13.6,15.49,19.66,12.83,14.71,17.95
2013,6,29,24,11.99,13.83,16.24,11.91,13.96,16
2013,6,30,24,10.75,15.02,21.42,10.21,14.91,20.85
2013,7,1,24,11.6,15.88,21.81,11.96,15.78,20.59
2013,7,2,24,12.71,15.5,19.9,11.94,15.52,20.76
2013,7,3,24,11.6,15.02,20.16,11.89,14.58,18.45
2013,7,4,24,12.23,13.41,15.45,12.95,14.01,16.16
2013,7,5,24,12.25,16.36,22.52,12.76,16.78,22.12
2013,7,6,24,10.62,15.23,21.11,10.65,15.95,22.16
2013,7,7,24,11.48,16.37,23.51,12.35,18.1,25.78
2013,7,8,24,10.7,14.64,20.07,9.99,14.52,20.11
2013,7,9,24,11.38,13.73,16.45,11.28,14.37,18.16
2013,7,10,24,9.4,13.96,21.21,8.73,14.16,21.93
2013,7,11,24,8.63,13.49,19.76,7.88,13.83,19.99
2013,7,12,24,10.6,15.48,22.38,11.04,16.03,21.19
2013,7,13,24,12.76,16.44,22.19,12.47,17.12,21.16
2013,7,14,24,10.23,13.79,19.4,8.65,13.11,19.26
2013,7,15,24,9,12.03,15.83,8.33,11.59,15.19
2013,7,16,24,6.55,10.79,16.33,6.7,12.54,19.09
2013,7,17,24,7.98,12.34,16.97,8.63,14.2,20.16
2013,7,18,24,11.06,13.24,17.14,11.41,14.28,19.64
2013,7,19,24,9.03,12.48,16.85,9.64,14.18,19.8
2013,7,20,24,9.54,11.22,13.32,10.38,12.37,15.3
2013,7,21,24,8.8,11.85,15.54,10.87,14.27,18.52
2013,7,22,24,7.56,13.04,21.61,7.83,14.11,23.07
2013,7,23,24,8.9,14.06,20.85,9.79,15.17,22.93
2013,7,24,24,11.28,16.57,24.88,12.71,18.36,25.49
2013,7,25,24,11.91,17.36,26.05,12.13,19.04,26.39
2013,7,26,24,13.36,17.31,24.69,15.42,19.22,24.74
2013,7,27,24,13.65,16.93,23.07,14.4,17.64,23.1
2013,7,28,24,13.53,17.45,23.99,13.99,17.41,23.96
2013,7,29,24,13.77,14.47,15.52,14.56,15.14,15.83
2013,7,30,24,13.39,14.04,15.11,14.73,15.37,16.19
2013,7,31,24,12.79,15.15,19.85,13.87,16.13,19.57
2013,8,1,24,12.42,13.95,15.73,12.62,14.99,17.54
2013,8,2,24,10.62,15.01,21.52,11.96,17.9,25.54
2013,8,3,24,12.64,15.69,21.23,15.28,17.94,21.83
2013,8,4,24,13.15,16.41,21.61,14.54,18.2,23.17
2013,8,5,24,12.28,16.39,22.86,14.23,18.86,25
2013,8,6,24,12.95,16.46,21.57,15.95,18.25,22.31
2013,8,7,24,14.32,16.09,19.49,14.06,17.13,21.81
2013,8,8,24,11.33,14.73,20.68,11.14,15.57,22.72
2013,8,9,24,12.35,13.54,15.02,12.47,14.14,15.93
2013,8,10,24,11.53,13.33,17.19,10.87,13.78,18.73
2013,8,11,24,9.77,13.57,18.66,10.48,14.34,19.21
2013,8,12,24,12.28,13.29,15.35,12.25,13.88,16.02
2013,8,13,24,10.6,12.77,15.88,10.67,13.02,16.26
2013,8,14,24,9.32,12.36,16.62,9.84,13.49,18.57
2013,8,15,24,8.26,12.65,18.66,8.5,14.51,21.28
2013,8,16,24,8.43,12.95,18,8.03,14.45,19.8
2013,8,17,24,12.86,14.89,19.21,14.97,16.89,21.97
2013,8,18,24,11.75,13.41,15.09,13.24,15.25,16.93
2013,8,19,24,12.33,14.76,19.59,12.91,16.64,21.33
2013,8,20,24,10.43,13.85,18.38,10.67,15.31,20.02
2013,8,21,24,9.69,13.65,18.23,9.52,15.39,21.85
2013,8,22,24,8.7,12.16,16.57,8.06,12.79,18.69
2013,8,23,24,7.91,11.84,17.73,7.48,12.28,18.97
2013,8,24,24,8.85,12.6,17.97,9.15,13.51,19.11
2013,8,25,24,9.05,13.51,19.99,9.45,14.59,21.42
2013,8,26,24,10.53,14.26,18.83,11.65,16.6,22.74
2013,8,27,24,11.41,14.96,20.23,13,16.93,20.97
2013,8,28,24,11.14,13.46,17,10.4,14.93,18.69
2013,8,29,24,7.76,10.71,13.58,6.57,10.82,15.09
2013,8,30,24,8.78,11.23,14.64,8.45,11.48,16.02
2013,8,31,24,9.54,11.71,15.28,10.5,13.4,17.76
2013,9,1,24,8.6,11.42,14.59,7.28,11.87,15.09
2013,9,2,24,7.43,10.19,15.38,6.93,10.08,15.71
2013,9,3,24,7.56,10.49,15.04,8.01,12.18,19.04
2013,9,4,24,7.38,11.01,15.64,8.23,12.53,17.81
2013,9,5,24,9.86,12.56,16.57,11.53,14.49,18.83
2013,9,6,24,10.04,12.15,14.68,11.82,14.06,16.19
2013,9,7,24,9.84,13.43,18.88,12.04,16.44,22.19
2013,9,8,24,10.36,13.61,18.47,12.21,15.05,21.45
2013,9,9,24,11.28,13.06,16.93,11.96,13.94,19.45
2013,9,10,24,10.48,11.88,13.44,11.72,13.86,15.57
2013,9,11,24,10.16,12.61,16.16,11.84,14.49,19.26
2013,9,12,24,8.85,12.19,16.97,10.18,13.57,18.54
2013,9,13,24,10.58,13.2,17.58,11.62,14.03,17.66
2013,9,14,24,12.66,14.5,17.59,11.81,13.89,17.04
2013,9,15,24,13.05,14.25,16.27,12.95,14.1,16.22
2013,9,16,24,11.57,12.84,13.63,11.11,12.67,13.56
2013,9,17,24,11.33,12.23,13.11,10.41,12.07,12.69
2013,9,18,24,11.2,11.37,11.65,11.36,11.69,12.46
2013,9,19,24,11.71,12.09,12.32,12.18,12.77,13.21
2013,9,20,24,10.42,11.87,12.37,9.33,11.17,13.17
2013,9,21,24,8.14,10.69,14.82,6.08,10,16.21
2013,9,22,24,7.33,9.36,11.73,5.78,8.74,13.36
2013,9,23,24,6.09,6.9,7.66,4.7,5.73,6.85
2013,9,24,24,4.73,6.71,9.9,1.27,4.81,10.44
2013,9,25,24,3.14,5.28,8.86,-0.1,3.2,8.69
2013,9,26,24,2.03,3.82,5.54,-1.1,2.5,5.81
2013,9,27,24,4.51,5.62,6.98,3.22,4.9,6.35
2013,9,28,24,5.23,6.95,9.5,5.02,6.8,10.25
2013,9,29,24,4.36,6.41,8.76,3.12,5.86,9.17
2013,9,30,24,5.41,6.4,8.86,3.1,4.96,8.51
2013,10,1,24,5.03,6.86,10.25,3.67,6.5,10.97
2013,10,2,24,5.03,7.68,11.67,4.33,8.3,14.29
