Year,Month,Day,N Rows,Min(SoilTempAllLoggerMean),Mean(SoilTempAllLoggerMean),Max(SoilTempAllLoggerMean),Min(AirTempAllLoggerMean),Mean(AirTempAllLoggerMean),Max(AirTempAllLoggerMean)
2009,8,16,24,21.85,24.07,28.03,21.79,27.76,36.86
2009,8,17,24,22.00,23.72,25.95,21.93,27.44,36.46
2009,8,18,24,21.47,23.74,27.52,21.16,27.89,38.44
2009,8,19,24,21.85,24.08,27.96,21.79,28.45,38.98
2009,8,20,24,21.66,23.90,27.61,22.59,28.74,38.45
2009,8,21,24,21.54,23.82,27.69,21.86,28.49,38.37
2009,8,22,24,21.69,23.78,27.47,21.48,28.36,38.96
2009,8,23,24,21.59,23.92,28.06,22.18,27.22,37.30
2009,8,24,24,21.50,23.82,27.49,19.62,26.09,36.87
2009,8,25,24,21.66,23.89,27.76,20.01,25.73,35.94
2009,8,26,24,21.81,23.72,27.17,19.89,26.46,36.25
2009,8,27,24,21.97,23.92,27.81,20.16,25.51,35.01
2009,8,28,24,21.19,23.50,27.39,19.52,25.89,35.95
2009,8,29,24,21.42,23.84,27.96,19.81,25.14,33.56
2009,8,30,24,21.50,23.29,25.63,19.71,24.16,34.03
2009,8,31,24,20.61,22.99,26.44,18.51,24.97,35.20
2009,9,1,24,21.42,23.49,27.69,20.92,25.75,35.00
2009,9,2,24,21.47,23.33,26.93,20.13,25.27,33.66
2009,9,3,24,21.11,23.57,27.00,19.36,24.80,32.43
2009,9,4,24,22.60,24.15,27.10,21.71,24.62,29.97
2009,9,5,24,21.61,23.60,27.29,20.03,24.85,34.16
2009,9,6,24,20.14,21.97,24.83,17.74,22.61,29.93
2009,9,7,24,17.71,19.78,23.34,14.40,20.86,29.04
2009,9,8,24,17.09,19.48,23.22,13.97,21.01,29.73
2009,9,9,24,18.07,19.56,22.14,15.59,19.36,24.08
2009,9,10,24,17.24,19.51,23.24,14.58,20.63,30.41
2009,9,11,24,17.40,19.37,22.50,15.71,21.03,28.79
2009,9,12,24,17.28,19.16,23.19,15.27,20.53,29.81
2009,9,13,24,17.24,19.23,23.27,15.57,19.26,29.06
2009,9,14,24,17.02,19.05,23.22,15.02,18.35,27.15
2009,9,15,24,17.83,19.56,22.07,15.73,19.13,24.38
2009,9,16,24,18.64,20.17,22.81,16.97,19.88,26.02
2009,9,17,24,18.88,20.46,22.64,16.51,20.11,25.70
2009,9,18,24,18.23,19.50,21.47,15.89,20.07,27.57
2009,9,19,24,17.92,19.55,21.97,16.41,20.61,28.09
2009,9,20,24,18.35,19.43,20.66,16.29,18.59,21.81
2009,9,21,24,18.00,18.98,20.33,15.72,18.00,21.71
2009,9,22,24,17.50,19.22,21.52,16.26,20.20,28.96
2009,9,23,24,17.47,18.79,20.88,15.41,20.19,29.92
2009,9,24,24,17.14,18.52,20.73,15.55,21.12,29.98
2009,9,25,24,17.19,18.36,20.49,17.23,21.80,29.51
2009,9,26,24,16.66,18.06,20.47,16.39,21.27,29.37
2009,9,27,24,17.00,18.51,21.04,16.64,21.82,30.44
2009,9,28,24,16.97,18.29,20.38,15.95,20.39,28.86
2009,9,29,24,17.12,18.46,20.68,15.66,20.19,27.96
2009,9,30,24,16.90,18.22,20.40,15.09,19.55,28.56
2009,10,1,24,16.85,18.00,19.73,14.78,18.93,25.86
2009,10,2,24,17.54,18.80,20.73,16.42,19.94,26.15
2009,10,3,24,16.26,17.26,18.76,15.07,19.01,26.10
2009,10,4,24,14.83,16.44,18.66,12.20,17.71,26.75
2009,10,5,24,15.85,17.15,19.38,13.98,18.52,26.38
2009,10,6,24,15.76,17.08,19.16,13.87,18.12,24.98
2009,10,7,24,16.21,17.33,19.40,15.07,19.34,29.16
2009,10,8,24,15.95,17.17,19.23,14.20,18.94,28.04
2009,10,9,24,16.50,17.67,19.57,14.96,19.54,27.98
2009,10,10,24,15.83,17.43,18.69,13.64,18.08,23.13
2009,10,11,24,16.74,17.54,18.88,14.52,18.32,25.85
2009,10,12,24,14.13,16.82,18.16,9.53,15.05,20.47
2009,10,13,24,12.57,13.36,14.42,7.72,11.85,18.48
2009,10,14,24,11.50,12.28,13.22,6.50,10.89,17.14
2009,10,15,24,9.37,10.58,11.89,3.10,9.13,18.02
2009,10,16,24,9.17,10.18,11.72,4.80,9.42,17.22
2009,10,17,24,9.30,10.26,11.55,5.89,8.81,12.74
2009,10,18,24,9.89,10.55,11.99,7.55,9.81,15.05
2009,10,19,24,8.75,9.74,11.11,5.99,9.12,14.60
2009,10,20,24,8.06,9.14,10.58,3.08,8.50,17.27
2009,10,21,24,9.59,11.34,13.41,8.78,14.88,23.36
2009,10,22,24,12.69,13.68,14.71,12.39,15.62,17.77
2009,10,23,24,13.29,13.97,15.16,12.45,14.66,20.03
2009,10,24,24,12.69,13.26,13.94,10.94,13.72,18.02
2009,10,25,25,11.91,12.92,14.11,10.45,14.28,20.08
2009,10,26,24,12.08,13.02,14.08,10.14,15.23,23.34
2009,10,27,24,12.37,13.11,14.11,10.93,14.74,21.21
2009,10,28,24,11.50,12.40,13.46,9.73,13.75,22.08
2009,10,29,24,11.21,12.21,13.20,8.46,13.13,20.17
2009,10,30,24,11.45,12.28,13.34,9.03,13.32,20.46
2009,10,31,24,10.09,10.89,11.87,6.39,10.25,17.36
2009,11,1,24,8.55,9.71,10.92,3.75,9.24,17.38
2009,11,2,24,9.52,10.49,11.31,6.16,9.87,13.62
2009,11,3,24,9.77,10.89,11.79,6.54,10.12,14.22
2009,11,4,24,9.17,10.23,11.41,5.91,9.75,13.39
2009,11,5,24,10.94,11.69,12.62,9.82,12.07,15.28
2009,11,6,24,10.97,11.45,11.75,7.99,9.72,10.83
2009,11,7,24,9.24,10.09,11.11,5.30,9.38,16.31
2009,11,8,24,8.70,9.82,10.92,7.46,8.88,13.44
2009,11,9,24,9.21,10.35,11.09,6.89,9.43,13.28
2009,11,10,24,9.67,10.45,11.83,6.37,9.36,15.68
2009,11,11,24,9.09,9.92,11.29,6.15,9.56,16.03
2009,11,12,24,8.79,9.66,11.15,5.73,10.03,17.75
2009,11,13,24,9.09,10.30,11.56,7.93,12.23,19.25
2009,11,14,24,10.05,11.22,12.10,9.38,12.23,16.30
2009,11,15,24,11.04,12.02,12.99,10.66,13.47,17.46
2009,11,16,24,11.24,12.06,13.32,10.17,13.98,21.45
2009,11,17,24,11.05,11.98,13.22,10.68,14.55,21.63
2009,11,18,24,11.37,12.18,13.35,11.41,14.66,20.47
2009,11,19,24,11.47,12.20,13.42,11.13,14.96,21.25
2009,11,20,24,11.20,11.98,13.15,10.53,14.18,21.65
2009,11,21,24,10.85,11.66,12.79,10.51,13.37,19.84
2009,11,22,24,11.18,11.90,13.22,8.75,10.93,16.98
2009,11,23,24,10.97,11.71,12.68,8.87,11.73,16.44
2009,11,24,24,10.63,11.28,12.35,8.52,11.67,17.24
2009,11,25,24,10.34,11.11,12.22,8.02,11.61,18.65
2009,11,26,24,10.82,11.63,12.39,9.84,12.01,15.92
2009,11,27,24,11.40,11.91,12.69,10.61,12.17,16.14
2009,11,28,24,10.26,11.55,12.64,7.01,10.69,15.70
2009,11,29,24,9.82,10.84,11.37,6.11,12.01,14.40
2009,11,30,24,10.51,11.57,12.40,7.20,11.86,15.83
2009,12,1,24,9.26,10.34,11.41,5.00,7.81,12.56
2009,12,2,24,8.07,8.93,9.81,3.78,6.39,11.19
2009,12,3,24,7.53,8.27,9.19,1.87,6.48,11.76
2009,12,4,24,8.14,9.09,9.95,5.04,8.00,10.75
2009,12,5,24,8.09,8.77,9.74,5.05,8.26,13.43
2009,12,6,24,7.96,8.79,9.72,4.78,8.26,13.49
2009,12,7,24,8.18,9.09,9.59,5.95,9.53,11.87
2009,12,8,24,9.39,10.02,10.54,5.19,10.24,12.61
2009,12,9,24,7.80,8.49,9.22,4.14,8.27,11.71
2009,12,10,24,7.11,7.93,8.95,5.00,8.26,13.10
2009,12,11,24,6.65,7.28,8.23,3.59,6.92,12.38
2009,12,12,24,6.27,6.84,7.75,2.75,5.71,10.60
2009,12,13,24,6.21,6.68,7.09,2.68,4.95,6.33
2009,12,14,24,6.48,6.89,7.21,4.70,5.41,5.96
2009,12,15,24,5.44,6.25,6.86,1.19,4.12,6.92
2009,12,16,24,4.95,5.57,6.19,0.45,3.87,8.00
2009,12,17,24,5.38,6.12,7.05,0.34,4.32,7.94
2009,12,18,24,4.49,4.99,5.63,-0.89,2.55,6.26
2009,12,19,24,3.78,4.76,5.33,-2.92,0.88,4.35
2009,12,20,24,2.34,3.00,3.62,-3.82,-1.28,2.77
2009,12,21,24,2.31,3.86,6.62,-1.73,4.76,10.48
2009,12,22,24,6.72,8.05,9.06,10.20,11.40,12.56
2009,12,23,24,9.03,9.33,9.84,11.14,12.94,16.36
2009,12,24,24,9.23,10.22,10.75,12.25,13.52,14.99
2009,12,25,24,9.63,10.57,11.29,8.04,12.15,16.69
2009,12,26,24,8.00,8.79,9.51,5.08,7.25,9.11
2009,12,27,24,7.09,7.89,8.70,4.20,6.65,10.31
2009,12,28,24,6.80,7.57,8.06,3.69,7.53,9.06
2009,12,29,24,8.12,8.89,9.31,9.31,10.11,10.93
2009,12,30,24,9.35,9.97,10.44,11.05,12.25,14.08
2009,12,31,24,9.71,10.49,10.94,10.66,12.67,17.52
2010,1,1,24,8.98,9.57,10.57,7.50,8.52,10.47
2010,1,2,24,6.94,8.58,9.72,1.51,7.26,12.56
2010,1,3,24,6.07,6.36,7.04,0.55,3.35,7.12
2010,1,4,24,6.03,6.52,6.90,2.24,4.85,6.79
2010,1,5,24,6.95,8.14,9.12,6.51,9.42,11.49
2010,1,6,24,8.31,8.90,9.53,6.20,8.97,12.36
2010,1,7,24,8.04,8.52,9.03,6.13,8.98,10.98
2010,1,8,24,8.49,9.23,9.73,7.23,10.08,12.45
2010,1,9,24,7.27,8.19,8.87,3.37,5.77,7.31
2010,1,10,24,7.13,7.39,7.81,3.21,4.78,7.02
2010,1,11,24,6.18,7.02,7.53,0.84,3.98,5.85
2010,1,12,24,5.72,6.18,7.23,0.67,3.47,9.50
2010,1,13,24,5.68,6.09,6.61,3.39,4.85,6.73
2010,1,14,24,5.31,6.03,6.90,2.17,5.80,11.60
2010,1,15,24,5.78,6.52,7.64,3.02,6.54,12.52
2010,1,16,24,5.33,5.90,7.01,2.29,5.15,11.30
2010,1,17,24,5.46,6.20,6.64,3.22,5.68,8.20
2010,1,18,24,5.74,6.53,7.28,1.73,5.50,9.63
2010,1,19,24,4.75,5.67,6.86,1.00,4.98,12.04
2010,1,20,24,4.27,5.11,6.06,0.18,4.99,11.79
2010,1,21,24,4.23,5.15,6.34,0.43,4.62,11.31
2010,1,22,24,3.47,4.27,5.40,0.12,2.95,9.14
2010,1,23,24,3.13,3.90,5.20,-0.40,3.21,10.19
2010,1,24,24,3.32,4.37,5.37,0.41,5.16,9.86
2010,1,25,24,4.34,4.99,5.46,3.25,4.39,7.39
2010,1,26,24,5.00,5.30,5.60,3.10,4.13,5.32
2010,1,27,24,4.05,5.29,6.63,-0.65,4.06,10.10
2010,1,28,24,3.60,4.62,5.18,-1.03,3.51,7.37
2010,1,29,24,4.10,5.26,5.97,1.00,5.51,10.65
2010,1,30,24,5.50,6.20,7.06,2.46,6.25,9.55
2010,1,31,24,4.14,5.53,6.79,-1.52,3.03,8.84
2010,2,1,24,2.97,3.81,5.02,-1.74,1.33,6.50
2010,2,2,24,2.52,3.26,4.35,-1.97,2.41,7.69
2010,2,3,24,3.10,4.64,5.48,0.69,6.18,11.81
2010,2,4,24,4.78,5.80,6.94,4.69,7.55,13.60
2010,2,5,24,5.40,6.36,7.09,5.41,7.95,10.54
2010,2,6,24,5.18,6.18,7.12,2.34,4.66,6.61
2010,2,7,24,4.18,5.13,6.38,1.48,4.61,9.18
2010,2,8,24,3.72,4.68,6.13,1.02,4.53,11.16
2010,2,9,24,4.27,5.26,5.96,2.97,5.48,9.88
2010,2,10,24,4.87,5.45,6.18,1.98,3.77,5.57
2010,2,11,24,4.40,5.06,5.66,1.34,3.45,6.20
2010,2,12,24,3.25,3.62,4.38,-0.12,1.18,5.18
2010,2,13,24,3.09,4.05,5.39,0.43,4.41,10.56
2010,2,14,24,3.88,4.87,5.83,2.31,5.79,10.63
2010,2,15,24,4.60,5.75,6.67,3.29,6.61,12.05
2010,2,16,24,5.65,6.14,6.58,4.85,6.04,7.07
2010,2,17,24,5.96,7.13,7.87,4.99,9.15,10.85
2010,2,18,24,7.60,8.67,9.92,8.36,10.77,16.05
2010,2,19,24,8.13,9.20,9.93,8.46,11.40,15.29
2010,2,20,24,7.48,8.79,9.97,5.04,8.49,13.14
2010,2,21,24,6.94,7.90,8.93,4.30,8.51,14.40
2010,2,22,24,7.40,8.80,9.64,6.77,10.10,12.62
2010,2,23,24,9.28,10.26,11.09,10.38,12.09,15.49
2010,2,24,24,9.59,10.59,11.96,7.01,11.07,17.06
2010,2,25,24,9.33,10.16,11.30,7.14,11.08,16.34
2010,2,26,24,8.85,9.97,11.27,7.12,11.08,15.57
2010,2,27,24,8.37,9.44,10.62,6.70,10.92,17.66
2010,2,28,24,8.95,9.80,10.29,10.36,12.93,15.54
2010,3,1,24,10.01,10.86,11.99,7.02,11.58,17.37
2010,3,2,24,9.43,10.70,12.36,6.14,10.99,18.35
2010,3,3,24,9.78,10.69,11.93,8.20,11.44,16.79
2010,3,4,24,8.74,10.50,12.22,3.73,8.28,12.13
2010,3,5,24,6.13,7.95,9.34,0.47,4.04,9.95
2010,3,6,24,5.51,6.79,8.53,-0.08,4.45,11.68
2010,3,7,24,5.36,6.83,8.70,-0.47,5.81,15.20
2010,3,8,24,5.31,6.61,8.71,1.53,4.96,12.02
2010,3,9,24,5.10,5.36,5.78,2.29,3.76,4.87
2010,3,10,24,5.38,7.08,8.68,3.67,6.06,10.81
2010,3,11,24,5.77,6.75,8.11,0.76,3.93,9.42
2010,3,12,24,5.32,6.33,7.41,1.28,4.80,9.55
2010,3,13,24,5.36,6.79,8.59,2.34,7.00,13.57
2010,3,14,24,5.33,7.31,9.87,1.79,7.45,15.73
2010,3,15,24,5.95,7.68,9.65,3.34,8.25,14.85
2010,3,16,24,6.38,8.08,10.51,3.41,8.61,16.00
2010,3,17,24,6.55,8.35,10.99,4.10,9.73,19.37
2010,3,18,24,6.54,8.36,10.75,4.13,9.22,17.15
2010,3,19,24,6.87,9.01,10.79,4.86,10.41,16.66
2010,3,20,24,8.35,9.61,10.87,7.43,11.19,15.87
2010,3,21,24,8.67,10.24,11.21,8.78,13.11,17.31
2010,3,22,24,9.89,11.12,12.27,10.57,14.24,18.76
2010,3,23,24,10.36,11.41,12.60,10.45,13.23,17.19
2010,3,24,24,10.53,11.86,13.65,8.50,12.95,19.45
2010,3,25,24,10.28,12.04,14.20,8.47,12.95,19.72
2010,3,26,24,10.74,12.47,14.29,9.41,13.79,20.36
2010,3,27,24,10.74,12.41,14.44,7.25,11.08,17.52
2010,3,28,23,10.30,11.96,14.08,6.93,12.61,20.88
2010,3,29,24,10.27,12.09,14.46,7.51,12.42,20.63
2010,3,30,24,11.08,11.94,12.92,9.31,12.75,18.03
2010,3,31,24,10.96,12.33,14.52,6.67,11.78,18.09
2010,4,1,24,10.36,12.00,14.12,6.21,11.84,18.92
2010,4,2,24,10.22,11.66,13.66,6.61,10.92,18.61
2010,4,3,24,9.57,11.30,13.76,5.82,11.15,19.13
2010,4,4,24,9.91,10.45,10.99,6.32,9.26,11.19
2010,4,5,24,9.51,10.79,12.58,5.24,8.86,14.52
2010,4,6,24,8.98,11.12,13.65,4.96,12.22,19.95
2010,4,7,24,9.81,11.76,14.23,6.70,12.42,21.33
2010,4,8,24,10.46,11.95,13.49,7.80,12.95,19.03
2010,4,9,24,10.99,12.50,14.47,7.97,12.70,20.17
2010,4,10,24,10.77,12.70,14.89,7.68,14.09,22.78
2010,4,11,24,9.74,11.71,13.42,5.12,9.71,15.91
2010,4,12,24,9.72,11.58,13.17,5.00,10.52,17.87
2010,4,13,24,10.98,12.62,14.61,6.46,11.87,19.82
2010,4,14,24,10.96,12.36,13.83,5.87,11.12,15.90
2010,4,15,24,11.38,13.17,15.18,7.90,13.44,21.06
2010,4,16,24,12.04,13.51,15.45,9.11,13.90,21.95
2010,4,17,24,12.24,13.73,15.53,8.58,13.55,20.40
2010,4,18,24,12.27,13.55,15.09,7.87,13.29,21.22
2010,4,19,24,11.93,13.12,14.91,8.42,12.63,21.71
2010,4,20,24,11.54,13.51,15.91,8.22,14.13,23.27
2010,4,21,24,12.13,13.96,16.22,8.38,13.81,22.91
2010,4,22,24,12.56,14.43,16.76,8.84,14.81,24.33
2010,4,23,24,12.76,13.71,14.42,9.99,13.07,15.68
2010,4,24,24,13.44,14.41,15.66,10.45,13.76,17.32
2010,4,25,24,13.05,14.57,15.94,10.24,16.88,25.77
2010,4,26,24,13.72,15.34,16.84,11.76,17.31,23.58
2010,4,27,24,14.54,15.61,17.16,11.80,15.58,22.06
2010,4,28,24,14.11,15.98,17.92,11.04,16.50,26.32
2010,4,29,24,14.23,16.11,18.13,10.25,16.81,26.70
2010,4,30,24,14.69,16.32,18.20,11.32,16.70,25.00
2010,5,1,24,15.34,16.68,18.41,12.03,16.46,23.80
2010,5,2,24,15.68,16.51,17.84,12.42,15.90,23.70
2010,5,3,24,15.65,17.16,18.44,13.31,18.06,22.46
2010,5,4,24,16.23,16.92,17.75,14.24,16.54,22.93
2010,5,5,24,15.77,16.40,17.30,10.74,15.24,20.22
2010,5,6,24,12.97,14.67,16.11,8.74,11.71,15.64
2010,5,7,24,13.79,14.70,15.90,8.25,12.08,18.15
2010,5,8,24,13.79,15.04,16.32,10.48,13.32,19.55
2010,5,9,24,13.87,15.40,17.37,9.04,14.58,22.00
2010,5,10,24,14.69,15.61,16.50,10.51,14.64,20.25
2010,5,11,24,14.88,16.01,17.40,13.29,16.64,24.33
2010,5,12,24,15.61,16.57,17.64,12.67,16.10,20.70
2010,5,13,24,15.40,16.86,18.52,13.13,15.77,20.47
2010,5,14,24,15.65,16.40,17.28,11.64,14.78,19.53
2010,5,15,24,13.80,14.82,15.73,10.71,11.62,13.86
2010,5,16,24,13.38,14.41,15.87,9.95,12.00,16.28
2010,5,17,24,13.80,14.80,16.23,10.20,13.03,19.07
2010,5,18,24,13.96,15.52,17.62,10.22,15.30,22.40
2010,5,19,24,14.67,15.44,17.10,10.19,13.25,22.25
2010,5,20,24,13.25,14.80,16.71,8.73,14.50,22.14
2010,5,21,24,13.83,15.12,16.70,10.58,15.42,20.55
2010,5,22,24,14.10,15.87,18.19,10.71,16.89,24.59
2010,5,23,24,15.09,16.73,18.65,12.22,17.33,27.08
2010,5,24,24,15.64,17.05,19.39,12.83,17.30,27.04
2010,5,25,24,16.34,17.90,20.23,13.05,19.10,27.79
2010,5,26,24,16.94,18.49,20.51,13.21,18.56,26.11
2010,5,27,24,17.08,18.77,20.96,13.28,19.10,26.71
2010,5,28,24,17.92,18.64,19.33,14.90,17.36,21.57
2010,5,29,24,16.93,18.50,20.24,13.45,19.57,26.27
2010,5,30,24,17.86,19.32,21.07,15.38,20.03,26.16
2010,5,31,24,18.35,19.49,20.91,14.65,19.00,25.45
2010,6,1,24,16.67,18.51,20.43,11.07,17.35,25.38
2010,6,2,24,16.82,17.94,19.00,12.82,15.60,20.98
2010,6,3,24,15.63,16.52,17.52,10.36,14.32,18.69
2010,6,4,24,15.34,17.07,19.22,10.89,17.77,26.28
2010,6,5,24,16.84,18.49,20.49,14.03,19.89,28.52
2010,6,6,24,17.99,19.54,21.58,14.99,21.31,29.03
2010,6,7,24,19.13,20.39,22.27,16.00,21.06,29.37
2010,6,8,24,18.96,20.59,22.70,15.63,21.42,29.12
2010,6,9,24,19.39,21.14,23.28,16.55,23.11,32.15
2010,6,10,24,20.13,21.79,23.97,17.71,25.01,34.61
2010,6,11,24,20.25,21.70,23.47,19.32,23.76,29.99
2010,6,12,24,19.94,21.32,23.11,18.00,22.61,29.94
2010,6,13,24,20.22,21.74,23.64,17.46,22.94,31.37
2010,6,14,24,20.70,22.25,24.49,17.48,22.80,31.06
2010,6,15,24,20.57,21.84,23.60,18.13,21.99,32.38
2010,6,16,24,20.49,21.92,24.01,18.20,21.60,26.88
2010,6,17,24,19.94,21.87,24.33,15.62,21.88,29.07
2010,6,18,24,20.68,22.22,24.43,16.78,21.62,28.67
2010,6,19,24,19.72,21.15,22.78,14.48,19.12,24.92
2010,6,20,24,19.08,19.95,20.98,12.78,16.57,20.51
2010,6,21,24,17.79,18.54,19.32,12.00,15.31,19.50
2010,6,22,24,16.82,17.99,18.94,12.26,16.64,24.19
2010,6,23,24,16.55,18.49,20.91,12.43,19.63,26.83
2010,6,24,24,17.62,19.62,22.09,14.77,21.12,28.72
2010,6,25,24,18.44,20.48,23.09,15.54,21.71,30.63
2010,6,26,24,19.43,20.73,23.30,15.47,19.81,30.08
2010,6,27,24,18.50,20.44,22.78,14.54,21.78,30.17
2010,6,28,24,19.19,21.26,23.84,16.75,23.35,32.47
2010,6,29,24,20.00,21.98,24.46,18.05,24.44,34.84
2010,6,30,24,20.64,22.66,25.36,19.09,25.08,34.69
2010,7,1,24,20.92,22.99,25.62,18.50,24.76,33.82
2010,7,2,24,21.54,23.58,26.32,19.26,25.24,34.35
2010,7,3,24,22.23,23.63,26.58,19.90,24.80,36.46
2010,7,4,24,21.72,23.54,26.17,20.12,25.38,33.90
2010,7,5,24,22.23,24.06,26.53,19.28,24.72,34.11
2010,7,6,24,22.53,23.99,25.98,19.49,24.18,35.18
2010,7,7,24,22.36,23.70,24.89,19.83,24.22,30.86
2010,7,8,24,22.29,24.05,26.19,19.64,25.03,30.86
2010,7,9,24,21.97,24.01,26.38,17.73,25.02,35.20
2010,7,10,24,22.37,24.16,26.62,18.79,25.52,35.68
2010,7,11,24,22.97,24.74,27.19,20.22,25.98,35.13
2010,7,12,24,23.86,25.21,26.90,21.95,25.80,32.58
2010,7,13,24,23.21,25.07,27.81,20.12,26.02,34.59
2010,7,14,24,23.62,25.39,28.00,20.50,26.69,37.29
2010,7,15,24,23.50,25.45,28.22,20.55,27.42,37.00
2010,7,16,24,23.41,25.59,28.61,21.21,29.00,39.26
2010,7,17,24,24.03,26.00,28.95,23.05,29.52,39.18
2010,7,18,24,24.06,26.03,28.87,21.57,28.66,36.68
2010,7,19,24,23.70,25.60,27.74,20.42,26.67,35.93
2010,7,20,24,24.00,25.81,28.30,20.90,26.49,34.05
2010,7,21,24,23.97,25.84,28.54,20.70,26.69,34.18
2010,7,22,24,23.71,25.80,28.81,20.21,26.89,37.25
2010,7,23,24,23.92,25.90,28.60,19.93,26.81,36.14
2010,7,24,24,24.79,25.81,27.70,22.32,25.86,32.09
2010,7,25,24,22.30,24.10,26.15,17.81,24.35,32.46
2010,7,26,24,21.49,23.41,25.91,15.96,22.66,29.79
2010,7,27,24,20.63,22.75,25.52,14.96,21.62,31.85
2010,7,28,24,20.94,22.87,25.32,15.31,22.21,30.17
2010,7,29,24,21.32,23.09,25.36,15.87,22.60,29.53
2010,7,30,24,20.95,23.20,25.42,15.63,21.77,28.44
2010,7,31,24,19.47,21.30,23.80,14.69,20.98,28.88
2010,8,1,24,20.06,22.21,25.24,16.63,23.41,33.43
2010,8,2,24,21.14,23.24,26.29,18.97,25.27,33.77
2010,8,3,24,21.72,23.57,26.12,18.14,23.77,32.84
2010,8,4,24,22.16,23.51,25.31,19.20,24.09,31.88
2010,8,5,24,22.20,23.55,25.49,18.70,22.70,28.56
2010,8,6,24,21.70,22.89,24.62,17.18,21.45,27.19
2010,8,7,24,20.71,22.32,24.33,16.38,21.97,29.52
2010,8,8,24,20.61,22.66,25.75,17.31,23.97,32.77
2010,8,9,24,20.90,23.07,26.24,17.60,24.65,33.82
2010,8,10,24,21.37,23.62,26.87,18.44,25.35,35.38
2010,8,11,24,21.96,24.07,27.15,18.94,24.72,32.90
2010,8,12,24,22.83,24.54,27.37,19.76,24.35,32.52
2010,8,13,24,22.80,24.10,26.04,19.62,23.88,33.05
2010,8,14,24,21.90,22.82,23.85,18.34,22.11,29.45
2010,8,15,24,21.74,23.29,25.69,18.49,23.54,32.00
2010,8,16,24,20.47,22.53,25.22,15.33,22.01,32.13
2010,8,17,24,20.72,22.65,25.37,15.97,22.06,31.77
2010,8,18,24,20.82,22.84,25.88,16.11,22.56,33.21
2010,8,19,24,20.92,22.92,25.72,17.42,24.03,34.14
2010,8,20,24,21.92,23.24,24.81,19.82,25.17,32.11
2010,8,21,24,22.11,23.99,26.71,21.29,27.81,36.38
2010,8,22,24,22.53,24.40,26.82,21.02,27.05,37.38
2010,8,23,24,22.60,24.57,27.41,20.74,26.94,35.94
2010,8,24,24,23.32,24.89,27.49,20.78,25.65,33.86
2010,8,25,24,23.01,24.73,27.45,20.31,25.48,35.42
2010,8,26,24,22.74,24.58,27.52,20.02,26.32,37.68
2010,8,27,24,22.75,24.62,27.39,20.61,25.85,34.74
2010,8,28,24,22.93,24.48,26.89,19.83,24.41,31.40
2010,8,29,24,22.07,23.78,26.23,17.66,23.53,32.99
2010,8,30,24,21.88,23.26,25.65,15.95,21.87,28.74
2010,8,31,24,18.59,20.24,21.84,11.92,19.08,26.90
2010,9,1,24,17.87,19.47,21.19,13.16,19.97,26.91
2010,9,2,24,18.21,20.01,22.75,14.63,20.73,29.56
2010,9,3,24,18.58,20.45,22.90,14.76,21.98,30.58
2010,9,4,24,19.08,20.75,22.93,16.00,22.37,30.85
2010,9,5,24,19.50,21.16,23.67,17.30,22.39,31.40
2010,9,6,24,19.72,21.23,23.33,16.76,21.40,28.27
2010,9,7,24,19.70,21.31,23.43,16.69,22.22,30.53
2010,9,8,24,20.21,21.12,22.49,16.96,21.19,26.15
2010,9,9,24,19.28,20.72,22.76,16.19,20.60,27.94
2010,9,10,24,18.21,19.39,20.48,13.56,18.27,24.49
2010,9,11,24,17.81,19.18,21.18,16.48,20.84,27.26
2010,9,12,24,17.79,19.38,21.58,14.60,20.59,28.84
2010,9,13,24,17.89,19.70,22.21,14.68,20.89,30.42
2010,9,14,24,18.50,19.86,21.61,14.95,20.42,28.63
2010,9,15,24,18.14,19.92,22.37,14.58,20.35,29.55
2010,9,16,24,18.56,20.09,22.12,15.40,20.10,26.99
2010,9,17,24,18.75,20.38,22.78,16.14,21.32,29.86
2010,9,18,24,19.89,20.71,21.58,19.14,21.85,25.95
2010,9,19,24,19.77,20.62,21.20,16.45,20.65,24.97
2010,9,20,24,17.36,18.95,21.00,12.09,18.72,28.48
2010,9,21,24,17.43,18.67,19.89,13.42,18.07,23.59
2010,9,22,24,18.06,19.16,20.52,15.82,19.97,25.67
2010,9,23,24,17.35,19.02,20.94,13.77,19.58,28.89
2010,9,24,24,18.00,18.89,19.65,15.07,18.33,23.98
2010,9,25,24,18.06,19.09,20.94,15.08,17.95,23.59
2010,9,26,24,16.83,17.80,19.00,12.32,15.89,21.45
2010,9,27,24,15.86,16.83,17.93,12.15,14.99,19.10
2010,9,28,24,15.58,16.79,18.47,11.81,15.50,22.82
2010,9,29,24,14.94,16.39,18.06,9.64,15.55,23.42
2010,9,30,24,14.89,16.35,18.07,10.41,15.93,25.82
2010,10,1,24,15.50,16.61,17.87,12.01,16.45,23.25
2010,10,2,24,15.69,17.00,18.59,12.74,17.51,26.22
2010,10,3,24,16.25,17.64,19.48,14.76,18.82,26.65
2010,10,4,24,16.70,17.63,18.61,14.52,18.43,25.83
2010,10,5,24,17.34,17.92,18.75,15.29,19.09,23.00
2010,10,6,24,16.29,17.34,18.81,13.57,18.12,24.93
2010,10,7,24,16.14,17.44,19.12,13.92,19.06,26.88
2010,10,8,24,16.35,17.50,18.84,13.49,17.86,25.81
2010,10,9,24,16.07,17.04,18.40,12.83,16.09,22.66
