ASV	Sample	value	Condition	Phylum	Microbe
67f029a42c052785b2759360b8321948	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision48	0	Repopulated	p__Basidiomycota	Italian
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
04c8fd87140635498913b0b4924b1297	ReciprocalRevision48	0.015	Repopulated	p__Ascomycota	Italian
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision48	0	Repopulated	p__Basidiomycota	Italian
c1339e0484f40c879484b5d411839480	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision48	0	Repopulated	p__Mortierellomycota	Italian
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision48	0	Repopulated	p__Basidiomycota	Italian
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision48	0	Repopulated	p__Ascomycota	Italian
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision50	0.384	Repopulated	p__Ascomycota	Italian
bde718847f41be286a85301fdf2cd739	ReciprocalRevision50	0.001	Repopulated	p__Ascomycota	Italian
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision50	0.011	Repopulated	p__Ascomycota	Italian
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision50	0.025	Repopulated	p__Basidiomycota	Italian
4360403cd3e59f847933844e89565fb8	ReciprocalRevision50	0.009	Repopulated	p__Ascomycota	Italian
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision50	0.006	Repopulated	p__Ascomycota	Italian
c81138ead5fda9034aef0ba069409035	ReciprocalRevision50	0.002	Repopulated	p__Ascomycota	Italian
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision50	0.005	Repopulated	p__Basidiomycota	Italian
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision50	0.02	Repopulated	p__Ascomycota	Italian
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision50	0.001	Repopulated	p__Ascomycota	Italian
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision50	0.004	Repopulated	p__Mortierellomycota	Italian
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision50	0	Repopulated	p__Mortierellomycota	Italian
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision50	0.015	Repopulated	p__Ascomycota	Italian
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision50	0.001	Repopulated	p__Ascomycota	Italian
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision50	0.017	Repopulated	p__Basidiomycota	Italian
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
917d93217272ff18a847ae06f04c732a	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision50	0.003	Repopulated	p__Zoopagomycota	Italian
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision50	0.001	Repopulated	p__Mortierellomycota	Italian
4f982847195ab67f4210df0afaf75069	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
67f029a42c052785b2759360b8321948	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision50	0	Repopulated	p__Basidiomycota	Italian
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision50	0.001	Repopulated	p__Ascomycota	Italian
04c8fd87140635498913b0b4924b1297	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision50	0	Repopulated	p__Basidiomycota	Italian
c1339e0484f40c879484b5d411839480	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision50	0	Repopulated	p__Mortierellomycota	Italian
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision50	0	Repopulated	p__Basidiomycota	Italian
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision50	0	Repopulated	p__Ascomycota	Italian
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision62	0.118	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision62	0.028	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision62	0	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision62	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision62	0.001	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision62	0	Control	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision62	0.003	Control	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision62	0	Control	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision62	0	Control	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision62	0	Control	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision62	0	Control	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision65	0.162	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision65	0.093	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision65	0.002	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision65	0.002	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision65	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision65	0.002	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision65	0	Control	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision65	0.003	Control	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision65	0	Control	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision65	0	Control	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision65	0	Control	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision65	0	Control	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision66	0.286	Repopulated	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision66	0.003	Repopulated	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision66	0	Repopulated	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision66	0	Repopulated	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision66	0.002	Repopulated	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision66	0	Repopulated	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision66	0	Repopulated	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision66	0	Repopulated	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision66	0	Repopulated	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision66	0	Repopulated	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision68	0.169	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision68	0.047	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision68	0.004	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision68	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision68	0.004	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision68	0	Control	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision68	0.002	Control	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision68	0	Control	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision68	0	Control	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision68	0	Control	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision68	0	Control	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	S.115.S	0.171	Repopulated	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	S.115.S	0.008	Repopulated	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	S.115.S	0	Repopulated	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	S.115.S	0	Repopulated	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	S.115.S	0.001	Repopulated	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	S.115.S	0	Repopulated	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	S.115.S	0	Repopulated	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	S.115.S	0	Repopulated	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	S.115.S	0	Repopulated	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	S.115.S	0	Repopulated	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	S.115.S	0	Repopulated	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	S.115.S	0	Repopulated	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	S.115.S	0	Repopulated	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	S.115.S	0	Repopulated	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	S.115.S	0	Repopulated	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	S.115.S	0	Repopulated	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	S.115.S	0	Repopulated	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	S.115.S	0.007	Repopulated	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	S.115.S	0	Repopulated	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	S.115.S	0	Repopulated	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	S.115.S	0	Repopulated	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	S.115.S	0	Repopulated	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	S.115.S	0	Repopulated	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	S.115.S	0	Repopulated	p__Ascomycota	Swedish
